Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
62.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,60.0,51.07
134.0,390.0,214.5,0.55,15.6,1779.5,0.6,0.4,60.0,56.19
65.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,60.0,64.28
79.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,60.0,53.79
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
4.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,25.0,55.62
5.0,370.0,185.0,0.5,14.8,1829.0,0.5,0.5,25.0,59.88
6.0,370.0,203.5,0.55,14.8,1810.5,0.5,0.5,25.0,50.73
7.0,370.0,222.0,0.6,14.8,1792.0,0.5,0.5,25.0,46.84
8.0,380.0,171.0,0.45,15.2,1833.0,0.5,0.5,25.0,55.85
9.0,380.0,190.0,0.5,15.2,1814.0,0.5,0.5,25.0,59.98
